143	2	615
143	2	531
143	2	569
143	2	651
143	2	625
143	3	458
144	2	615
144	3	631
144	2	577
144	2	552
144	3	644
144	2	688
145	3	458
145	2	577
145	3	512
145	3	617
145	3	494
145	2	456
145	2	652
146	1	448
146	2	577
146	2	672
146	3	455
146	3	576
146	3	542
147	3	531
147	3	458
147	2	661
147	3	568
147	2	577
147	3	642
147	3	487
147	3	537
148	3	458
148	3	544
148	2	672
148	3	494
148	3	487
148	2	577
148	3	635
148	3	541
149	1	448
149	3	466
149	3	512
149	3	692
149	2	577
149	2	633
149	2	487
149	2	661
149	3	519
150	1	448
150	2	454
150	3	512
150	3	617
150	3	570
150	2	661
150	3	683
150	3	494
151	1	448
151	1	665
151	1	629
151	1	486
151	1	685
151	1	499
151	3	512
152	3	494
152	3	538
152	3	570
152	3	628
152	2	452
152	3	471
153	1	448
153	3	576
153	2	577
153	3	555
153	3	598
153	3	556
153	3	466
153	3	539
154	2	531
154	2	615
154	3	494
154	2	657
154	2	609
154	2	556
154	2	552
155	3	576
155	3	634
155	3	555
155	3	587
155	3	549
155	2	598
155	3	458
155	3	680
155	3	455
156	1	448
156	3	512
156	2	577
156	2	531
156	2	454
156	2	552
156	2	675
157	3	494
157	2	552
157	2	598
157	3	659
157	2	577
157	2	547
158	1	448
158	2	577
158	2	633
158	2	552
158	3	676
158	2	598
158	2	661
159	1	448
159	2	577
159	2	552
159	3	631
159	3	633
159	2	507
159	3	512
160	2	456
160	2	577
160	3	512
160	2	689
160	3	692
160	3	35
161	1	448
161	3	458
161	3	512
161	2	577
161	2	661
161	2	531
161	2	454
161	3	494
161	3	231
162	1	448
162	2	544
162	2	531
162	2	35
163	3	512
163	3	487
163	3	653
163	3	581
163	3	576
163	1	458
163	3	494
163	3	634
163	3	459
164	2	577
164	3	512
164	3	549
164	2	598
164	3	625
164	3	587
164	3	231
165	1	448
165	1	665
165	1	685
165	1	499
165	1	579
165	1	629
165	2	552
166	1	448
166	2	577
166	2	552
166	2	675
166	2	454
166	2	661
166	2	487
167	1	448
167	2	487
167	2	577
167	3	469
167	3	231
168	2	552
168	3	494
168	2	661
168	2	577
168	2	487
168	2	633
168	3	458
169	1	448
169	2	661
169	2	552
169	3	231
170	3	568
170	2	615
170	3	494
170	2	577
170	3	544
170	2	657
171	2	577
171	1	448
171	2	615
171	3	633
171	3	632
171	3	557
172	1	448
172	1	665
172	1	685
172	2	552
172	3	531
172	2	487
172	2	633
172	2	544
173	2	577
173	3	494
173	3	231
174	2	577
174	3	466
174	2	602
174	2	456
174	2	552
175	3	494
175	2	661
175	2	577
175	2	598
175	2	467
175	3	570
175	2	552
176	1	448
176	3	557
176	2	552
176	3	471
177	1	448
177	2	556
177	2	459
177	3	632
177	2	577
177	2	634
177	2	599
177	2	640
178	3	576
178	2	577
178	3	481
178	3	577
178	3	523
178	2	454
178	3	690
178	2	552
179	3	512
179	3	466
179	3	659
179	3	623
179	1	448
179	2	577
179	3	676
179	3	642
179	3	692
180	2	577
180	3	512
180	3	680
180	3	555
180	3	576
180	3	458
180	3	455
180	3	690
181	1	448
181	2	661
181	1	665
181	2	454
181	2	544
181	1	685
181	2	577
181	2	487
182	3	458
182	2	577
182	2	661
182	3	632
182	2	454
182	3	634
182	2	599
182	2	507
182	2	675
183	2	577
183	2	552
183	1	448
183	2	454
183	3	633
183	2	544
184	1	448
184	1	658
184	3	537
184	3	552
184	3	672
184	2	496
184	3	632
185	1	458
185	3	557
185	3	495
185	3	632
185	3	568
186	3	568
186	1	448
186	3	531
186	3	458
186	3	488
186	2	487
186	2	577
186	3	634
187	1	448
187	2	519
187	3	512
187	3	231
188	1	448
188	2	604
188	2	676
188	2	689
188	2	633
188	2	466
188	2	651
188	2	569
188	2	507
189	3	512
189	2	577
189	2	661
189	2	552
189	3	632
189	3	494
189	2	598
190	3	538
190	2	552
190	2	661
190	2	454
190	3	494
190	3	576
190	3	549
191	1	448
191	2	487
191	3	512
191	2	633
191	2	661
191	2	615
191	3	458
191	2	552
192	2	552
192	2	547
192	2	633
192	3	586
192	3	541
192	2	577
193	1	448
193	3	494
193	3	657
193	2	661
193	2	552
193	2	544
193	3	598
194	1	448
194	2	577
194	3	512
194	2	661
194	3	231
195	1	448
195	3	231
196	1	448
196	2	577
196	2	552
196	2	661
196	2	487
196	3	494
196	2	454
197	1	448
197	2	577
197	2	552
197	2	615
197	2	454
197	2	531
198	1	448
198	3	231
199	3	231
200	1	448
200	2	577
200	3	231
201	1	448
201	1	685
201	1	665
201	2	577
201	3	632
201	3	512
201	2	552
202	2	615
202	2	630
202	2	456
202	2	681
202	3	642
202	2	552
203	3	659
203	2	577
203	3	481
203	2	657
203	3	488
203	2	615
203	2	652
203	2	487
204	3	494
204	3	528
204	2	661
204	3	459
204	3	635
204	3	633
204	3	465
204	2	577
205	1	448
205	2	577
205	3	231
206	3	544
206	3	684
206	3	455
206	3	633
206	3	635
206	2	577
206	3	471
207	2	615
207	3	632
207	2	651
207	3	471
207	3	657
207	2	485
207	3	634
207	3	635
208	1	448
208	2	577
208	3	557
208	3	484
209	2	577
209	1	448
209	2	544
209	3	557
210	2	552
210	2	531
210	2	598
210	1	448
210	3	458
210	2	544
210	2	547
211	1	448
211	3	512
211	2	487
211	2	544
211	2	651
211	2	675
211	3	689
211	3	576
211	2	661
212	3	494
212	2	661
212	3	581
212	3	632
212	3	458
212	2	531
212	3	512
212	3	487
212	3	659
213	1	448
213	1	665
213	1	685
213	2	661
213	2	531
213	2	544
213	1	579
213	2	456
214	1	448
214	2	552
214	3	689
214	3	512
214	2	661
214	3	632
214	3	602
215	2	577
215	3	458
215	2	633
215	2	544
215	3	231
216	1	448
216	3	555
216	2	552
216	2	577
216	2	544
216	2	615
217	1	448
217	3	555
217	3	576
217	2	661
217	2	599
217	2	615
217	2	577
217	3	617
218	3	231
219	1	448
219	3	458
219	3	512
219	3	494
219	3	681
219	2	507
219	2	577
219	2	609
219	2	467
221	1	448
221	3	657
221	3	632
221	2	577
221	2	454
221	3	458
221	3	512
221	2	552
222	2	552
222	3	633
222	3	458
222	2	577
222	3	635
222	3	466
222	3	555
223	1	448
223	3	458
223	2	598
223	2	556
223	3	568
223	3	531
223	2	454
223	3	552
224	2	577
224	2	531
224	3	512
224	2	615
224	3	632
224	2	454
224	3	628
224	3	657
225	1	448
225	3	683
225	2	544
225	2	552
225	2	577
225	2	661
226	3	512
226	3	657
226	2	531
226	3	494
226	3	581
226	2	467
226	3	458
226	2	577
227	2	531
227	3	512
227	2	467
227	3	644
227	2	448
227	3	458
227	3	557
228	3	576
228	2	599
228	3	635
228	3	507
228	3	556
228	3	644
228	3	692
228	2	661
228	3	632
228	3	631
229	1	448
229	3	231
230	1	448
230	2	577
230	3	633
230	3	487
230	3	568
230	2	669
230	2	547
232	3	512
232	1	448
232	3	458
232	3	689
232	3	581
232	2	602
232	3	494
232	2	615
233	3	512
233	2	577
233	2	661
233	3	631
233	2	531
233	2	633
233	1	448
233	2	495
233	3	542
234	2	531
234	3	512
234	2	661
234	2	552
234	2	598
234	2	454
234	3	631
234	3	465
235	1	448
235	2	552
235	2	487
235	2	454
235	2	577
235	2	544
236	2	577
236	2	454
236	3	231
237	2	675
237	3	557
237	3	658
237	2	661
237	2	487
237	3	576
238	3	512
238	2	675
238	2	615
238	2	661
238	3	659
238	3	488
238	3	683
238	3	642
238	3	570
239	2	552
239	2	454
239	3	494
239	3	458
239	1	448
239	2	467
239	3	531
239	2	599
241	1	448
241	2	577
241	2	544
241	2	454
241	1	665
241	2	552
242	1	448
242	3	458
242	2	507
242	2	615
242	2	661
242	3	670
242	3	657
242	3	632
242	2	577
243	2	577
243	2	456
243	3	538
243	3	487
243	2	661
243	2	552
244	1	448
244	3	512
244	2	675
244	2	599
244	3	576
244	3	570
244	3	479
244	3	659
245	2	577
245	2	454
245	2	544
245	2	509
245	2	531
245	2	496
245	3	642
246	3	536
246	3	531
246	3	507
246	3	527
246	2	507
246	2	552
247	1	448
247	2	577
247	2	552
247	2	503
247	2	652
247	2	675
247	3	496
248	2	577
248	2	552
248	3	512
248	1	448
248	2	661
248	3	659
248	3	632
249	1	448
249	1	665
249	1	579
249	1	685
249	3	576
249	1	499
249	2	544
250	1	658
250	2	556
250	2	381
251	1	448
251	3	494
251	2	577
251	3	512
251	2	661
251	2	552
251	2	531
252	3	617
252	2	577
252	3	451
252	3	466
252	3	623
252	3	588
252	2	547
253	2	577
253	1	448
253	2	661
253	3	635
253	3	542
253	2	456
254	2	577
254	2	661
254	3	381
255	1	448
255	2	615
255	3	458
255	3	512
255	3	632
255	2	531
255	2	577
255	2	507
256	2	544
256	2	633
256	3	633
256	2	456
256	3	537
256	2	552
257	1	448
257	1	665
257	1	579
257	1	685
257	3	494
257	2	552
257	1	499
258	2	577
258	3	568
258	3	633
258	2	661
258	3	494
258	2	633
258	3	518
258	3	552
259	3	555
259	3	455
259	2	689
259	3	575
259	2	577
259	3	635
259	2	454
260	1	448
260	2	577
260	2	454
260	2	544
260	3	512
260	2	661
260	2	487
260	2	531
261	3	231
262	1	448
262	2	577
262	2	615
262	3	512
262	3	231
263	3	568
263	1	448
263	3	512
263	3	494
263	2	552
263	2	577
264	2	577
264	2	675
264	3	466
264	3	458
264	3	689
264	2	581
264	3	231
265	1	448
265	2	577
265	2	552
265	3	458
265	2	661
265	3	634
265	2	598
266	1	448
266	3	458
266	2	577
266	2	454
266	3	468
266	3	512
266	2	552
267	1	448
267	1	658
267	2	577
267	2	633
267	2	454
267	3	657
267	3	474
267	2	531
267	3	466
268	2	615
268	3	494
268	3	541
268	1	448
268	2	552
268	3	623
268	3	497
269	2	577
269	3	692
269	3	512
269	3	633
269	3	642
269	2	547
269	3	689
269	2	675
270	3	512
270	2	456
270	2	577
270	3	458
270	2	531
270	2	454
270	3	617
271	1	448
271	2	577
271	3	635
271	3	689
271	3	448
271	3	632
271	3	512
271	3	231
272	2	577
272	2	463
272	2	487
272	2	661
272	2	507
272	2	495
272	3	512
272	3	632
272	3	581
273	1	448
273	2	577
273	2	575
273	2	35
274	2	577
274	3	632
274	3	458
274	3	692
274	2	552
274	3	487
274	3	555
275	1	448
275	2	577
275	3	471
275	3	557
276	1	448
276	2	577
276	3	494
276	2	615
276	3	512
276	3	458
276	3	584
276	2	454
277	1	448
277	3	570
277	2	467
277	3	458
277	2	615
277	2	531
277	3	631
278	1	448
278	3	642
278	3	231
279	2	577
279	3	584
279	3	494
279	2	531
279	3	448
279	2	552
279	2	688
280	1	448
280	3	542
280	3	636
280	2	454
280	3	623
280	3	523
280	3	599
280	2	615
282	1	448
282	3	538
282	1	685
282	3	494
282	3	544
282	3	549
282	3	570
283	3	689
283	3	512
283	3	602
283	2	577
283	3	632
283	2	220
284	2	577
284	3	512
284	3	659
284	1	448
284	2	552
284	2	544
285	3	494
285	2	577
285	2	487
285	2	544
285	3	458
285	2	552
286	1	448
286	3	512
286	3	458
286	3	632
286	3	689
286	2	454
286	3	466
286	2	507
286	2	577
287	1	448
287	2	552
287	3	512
287	2	220
288	1	448
288	2	577
288	2	675
288	2	661
288	3	458
288	1	665
288	3	494
288	2	615
289	1	448
289	3	494
289	2	487
289	3	465
289	3	631
289	2	552
289	3	512
289	2	454
291	1	448
291	3	466
291	3	634
291	3	598
291	3	531
291	3	458
291	2	577
291	3	541
291	3	497
292	2	577
292	3	659
292	3	557
292	3	512
292	3	492
293	3	632
293	3	494
293	2	531
293	3	544
293	3	552
293	3	512
293	3	568
294	1	448
294	3	557
294	2	467
294	3	231
295	3	487
295	2	552
295	3	633
295	3	658
295	2	577
295	3	528
295	3	557
296	1	448
296	2	487
296	2	577
296	2	661
296	2	680
296	3	231
297	1	448
297	2	661
297	2	454
297	2	552
297	2	615
297	2	556
297	2	577
298	2	577
298	2	552
298	3	494
298	1	448
298	2	454
298	3	458
298	2	531
299	2	577
299	1	448
299	2	661
299	2	615
299	3	494
299	2	496
299	2	640
300	3	512
300	3	458
300	3	494
300	2	661
300	2	577
300	3	692
300	3	555
300	3	602
301	1	448
301	2	577
301	3	542
301	3	541
301	3	549
301	2	552
302	3	231
303	3	512
303	3	625
303	3	479
303	3	455
303	3	631
303	2	487
303	3	570
304	2	552
304	2	487
304	3	631
304	2	456
304	2	467
304	2	598
305	2	454
305	2	552
305	2	633
305	2	577
305	3	632
305	2	531
305	3	633
306	2	661
306	2	487
306	2	598
306	2	577
306	2	454
306	3	512
306	3	557
307	1	448
307	2	577
307	3	512
307	3	458
307	2	615
307	3	494
307	3	642
307	3	487
308	2	577
308	3	512
308	3	458
308	2	675
308	3	632
308	3	642
308	3	570
309	1	448
309	3	617
309	3	576
309	2	649
309	3	587
309	2	552
309	1	665
310	3	578
310	3	633
310	3	240
311	2	577
311	3	494
311	2	552
311	2	661
311	2	531
311	3	632
311	3	458
312	2	531
312	2	577
312	3	494
312	1	448
312	2	519
312	2	220
313	1	448
313	2	577
313	3	512
313	2	552
313	2	544
313	3	632
314	1	448
314	2	577
314	2	487
314	2	633
314	2	555
314	2	552
314	2	575
315	1	448
315	2	534
315	3	494
315	2	525
315	2	564
315	2	621
315	2	519
315	2	554
316	1	448
316	3	512
316	3	494
316	2	577
316	3	570
316	2	552
317	2	552
317	3	555
317	3	458
317	2	452
317	3	576
317	2	661
317	2	454
318	1	448
318	2	577
318	3	633
318	3	458
318	3	555
318	3	487
318	2	615
318	2	552
319	2	577
319	3	642
319	3	458
319	3	644
319	3	632
319	2	661
319	3	512
319	3	631
319	3	460
320	2	552
320	2	577
320	3	602
320	2	615
320	3	458
321	2	652
321	3	642
321	3	683
321	2	577
321	3	570
321	2	552
322	1	448
322	3	598
322	3	512
322	3	632
322	3	659
322	3	689
322	3	518
322	3	581
322	3	501
323	2	675
323	2	577
323	2	615
323	3	555
323	3	631
323	2	456
324	3	512
324	2	531
324	3	494
324	2	577
324	3	458
324	3	465
324	3	231
325	1	448
325	2	544
325	2	633
325	2	531
325	2	535
325	2	35
326	1	448
326	2	577
326	3	494
326	2	552
326	3	458
326	2	675
326	2	544
327	1	448
327	2	552
327	2	531
327	2	577
327	2	454
327	2	544
328	1	448
328	3	632
328	2	577
328	2	531
328	2	552
328	3	494
328	3	659
329	2	487
329	3	231
330	2	552
330	3	632
330	2	456
330	3	464
330	3	584
330	3	659
331	2	552
331	2	456
331	2	577
331	2	507
331	1	448
332	2	661
332	3	577
332	2	220
333	3	494
333	3	568
333	2	454
333	2	577
333	2	661
333	3	231
334	2	577
334	3	494
334	2	454
334	2	651
334	2	544
334	3	632
334	2	531
334	2	552
335	2	633
335	2	661
335	3	555
335	2	467
335	3	631
335	2	577
335	3	512
335	2	525
335	3	632
336	1	448
336	2	489
336	2	525
336	2	690
336	2	663
336	2	689
336	2	603
336	2	485
336	2	634
337	2	577
337	1	448
337	3	231
338	3	458
338	2	577
338	2	487
338	3	494
338	3	531
338	3	642
338	3	648
338	3	231
339	2	598
339	2	661
339	2	454
339	2	531
339	2	547
339	2	487
339	2	552
340	2	577
340	2	661
340	3	494
340	2	552
340	3	634
340	2	487
340	2	544
341	1	448
341	2	577
341	3	512
341	3	689
341	2	661
341	3	557
342	1	448
342	2	552
342	2	544
342	2	577
342	2	633
342	2	598
343	1	448
343	2	577
343	3	512
343	3	494
343	3	692
343	2	552
343	3	568
344	3	455
344	3	555
344	3	512
344	1	448
344	2	456
344	2	552
345	3	494
345	2	577
345	2	615
345	1	658
345	2	496
345	3	231
346	3	231
347	1	448
347	1	665
347	1	499
347	1	579
347	1	685
347	2	661
347	2	577
348	2	35
349	1	448
349	2	454
349	2	577
349	3	576
349	2	552
349	3	598
349	2	661
350	1	448
350	1	665
350	1	685
350	2	552
350	1	579
350	2	531
350	2	456
351	1	448
351	1	665
351	3	512
351	2	661
351	2	454
351	2	615
351	2	552
352	1	448
352	1	665
352	1	499
352	1	685
352	1	579
352	1	629
352	1	551
352	1	516
353	2	487
353	2	633
353	2	577
353	3	494
353	2	552
353	2	689
353	3	455
354	3	494
354	1	448
354	3	231
355	2	577
355	2	496
355	3	512
355	3	231
356	1	448
356	3	542
356	3	555
356	2	600
356	2	467
356	3	576
356	2	487
357	1	448
357	2	577
357	2	552
357	2	661
357	2	454
357	2	487
357	2	675
358	1	448
358	2	661
358	3	512
358	3	689
358	3	576
358	2	552
358	3	631
358	3	494
359	1	448
359	2	661
359	2	487
359	3	512
359	2	577
359	2	633
359	3	494
359	2	615
360	1	448
360	1	665
360	2	538
360	2	486
360	2	615
360	1	499
361	2	577
361	3	494
361	2	552
361	3	231
362	2	577
362	2	661
362	2	454
362	1	448
362	2	531
362	3	458
